Index,Data
0,C: 0 T: 6050 P: -1 V: 25.00
1,C: 0 T: 6151 P: -11 V: 21.03
2,C: 0 T: 6252 P: -21 V: 20.70
3,C: 0 T: 6353 P: -31 V: 20.76
4,C: 0 T: 6454 P: -41 V: 20.90
5,C: 0 T: 6555 P: -51 V: 20.84
6,C: 0 T: 6656 P: -61 V: 21.33
7,C: 0 T: 6757 P: -71 V: 21.56
8,C: 0 T: 6858 P: -81 V: 21.74
9,C: 0 T: 6959 P: -91 V: 22.40
10,C: 0 T: 7060 P: -101 V: 22.87
11,C: 0 T: 7161 P: -111 V: 23.37
12,C: 0 T: 7262 P: -121 V: 23.91
13,C: 0 T: 7363 P: -131 V: 24.52
14,C: 0 T: 7464 P: -141 V: 24.86
15,C: 0 T: 7565 P: -152 V: 25.38
16,C: 0 T: 7666 P: -162 V: 25.94
17,C: 0 T: 7767 P: -172 V: 26.46
18,C: 0 T: 7868 P: -182 V: 26.80
19,C: 0 T: 7969 P: -192 V: 27.19
20,C: 0 T: 8070 P: -202 V: 27.65
21,C: 0 T: 8171 P: -212 V: 27.71
22,C: 0 T: 8272 P: -222 V: 28.15
23,C: 0 T: 8373 P: -232 V: 28.59
24,C: 0 T: 8474 P: -242 V: 28.54
25,C: 0 T: 8575 P: -252 V: 28.94
26,C: 0 T: 8676 P: -262 V: 29.27
27,C: 0 T: 8777 P: -272 V: 29.32
28,C: 0 T: 8878 P: -282 V: 29.54
29,C: 0 T: 8979 P: -293 V: 29.87
30,C: 0 T: 9080 P: -303 V: 29.84
31,C: 0 T: 9181 P: -313 V: 30.03
32,C: 0 T: 9282 P: -323 V: 30.19
33,C: 0 T: 9383 P: -333 V: 30.19
34,C: 0 T: 9484 P: -343 V: 30.42
35,C: 0 T: 9585 P: -353 V: 30.64
36,C: 0 T: 9686 P: -363 V: 30.62
37,C: 0 T: 9787 P: -373 V: 30.76
38,C: 0 T: 9888 P: -383 V: 30.78
39,C: 0 T: 9989 P: -393 V: 30.90
40,C: 0 T: 10090 P: -400 V: 30.70
41,C: 0 T: 10191 P: -400 V: 30.90
42,C: 0 T: 10292 P: -400 V: 30.97
43,C: 0 T: 10393 P: -400 V: 30.89
44,C: 0 T: 10494 P: -400 V: 31.01
45,C: 0 T: 10595 P: -400 V: 30.97
46,C: 0 T: 10696 P: -400 V: 31.07
47,C: 0 T: 10797 P: -400 V: 31.07
48,C: 0 T: 10898 P: -400 V: 31.07
49,C: 0 T: 10999 P: -400 V: 31.14
50,C: 0 T: 11100 P: -395 V: 31.07
51,C: 0 T: 11201 P: -385 V: 31.32
52,C: 0 T: 11302 P: -374 V: 31.46
53,C: 0 T: 11403 P: -364 V: 31.37
54,C: 0 T: 11504 P: -354 V: 31.23
55,C: 0 T: 11605 P: -344 V: 31.47
56,C: 0 T: 11706 P: -334 V: 31.41
57,C: 0 T: 11807 P: -324 V: 31.41
58,C: 0 T: 11908 P: -314 V: 31.51
59,C: 0 T: 12009 P: -304 V: 31.44
60,C: 0 T: 12110 P: -294 V: 31.38
61,C: 0 T: 12211 P: -284 V: 31.33
62,C: 0 T: 12312 P: -274 V: 31.28
63,C: 0 T: 12413 P: -264 V: 31.19
64,C: 0 T: 12514 P: -254 V: 31.21
65,C: 0 T: 12615 P: -244 V: 31.17
66,C: 0 T: 12716 P: -233 V: 30.97
67,C: 0 T: 12817 P: -223 V: 30.94
68,C: 0 T: 12918 P: -213 V: 30.87
69,C: 0 T: 13019 P: -203 V: 30.69
70,C: 0 T: 13120 P: -193 V: 30.60
71,C: 0 T: 13221 P: -183 V: 30.50
72,C: 0 T: 13322 P: -173 V: 30.36
73,C: 0 T: 13423 P: -163 V: 30.02
74,C: 0 T: 13524 P: -153 V: 29.96
75,C: 0 T: 13625 P: -143 V: 29.72
76,C: 0 T: 13726 P: -133 V: 29.32
77,C: 0 T: 13827 P: -123 V: 29.01
78,C: 0 T: 13928 P: -113 V: 28.72
79,C: 0 T: 14029 P: -103 V: 28.36
80,C: 0 T: 14130 P: -92 V: 28.10
81,C: 0 T: 14231 P: -82 V: 27.46
82,C: 0 T: 14332 P: -72 V: 26.87
83,C: 0 T: 14433 P: -62 V: 26.50
84,C: 0 T: 14534 P: -52 V: 26.01
85,C: 0 T: 14635 P: -42 V: 25.15
86,C: 0 T: 14736 P: -32 V: 24.66
87,C: 0 T: 14837 P: -22 V: 23.98
88,C: 0 T: 14938 P: -12 V: 23.22
89,C: 0 T: 15039 P: -2 V: 22.45
90,C: 0 T: 15140 P: 8 V: 22.12
91,C: 0 T: 15241 P: 18 V: 21.29
92,C: 0 T: 15342 P: 28 V: 20.67
93,C: 0 T: 15443 P: 38 V: 20.31
94,C: 0 T: 15544 P: 49 V: 19.77
95,C: 0 T: 15645 P: 59 V: 19.24
96,C: 0 T: 15746 P: 69 V: 19.26
97,C: 0 T: 15847 P: 79 V: 18.66
98,C: 0 T: 15948 P: 89 V: 18.31
99,C: 0 T: 16049 P: 99 V: 18.58
100,C: 0 T: 16150 P: 109 V: 18.41
101,C: 0 T: 16251 P: 119 V: 18.21
102,C: 0 T: 16352 P: 129 V: 18.50
103,C: 0 T: 16453 P: 139 V: 18.52
104,C: 0 T: 16554 P: 149 V: 18.43
105,C: 0 T: 16655 P: 159 V: 18.75
106,C: 0 T: 16756 P: 169 V: 18.88
107,C: 0 T: 16857 P: 179 V: 18.93
108,C: 0 T: 16958 P: 190 V: 19.00
109,C: 0 T: 17059 P: 200 V: 19.48
110,C: 0 T: 17160 P: 210 V: 19.67
111,C: 0 T: 17261 P: 220 V: 19.82
112,C: 0 T: 17362 P: 230 V: 20.08
113,C: 0 T: 17463 P: 240 V: 20.32
114,C: 0 T: 17564 P: 250 V: 20.44
115,C: 0 T: 17665 P: 260 V: 20.95
116,C: 0 T: 17766 P: 270 V: 21.01
117,C: 0 T: 17867 P: 280 V: 21.22
118,C: 0 T: 17968 P: 290 V: 21.45
119,C: 0 T: 18069 P: 300 V: 21.62
120,C: 0 T: 18170 P: 310 V: 21.70
121,C: 0 T: 18271 P: 320 V: 22.05
122,C: 0 T: 18372 P: 331 V: 22.37
123,C: 0 T: 18473 P: 341 V: 22.25
124,C: 0 T: 18574 P: 351 V: 22.52
125,C: 0 T: 18675 P: 361 V: 22.82
126,C: 0 T: 18776 P: 371 V: 22.94
127,C: 0 T: 18877 P: 381 V: 23.02
128,C: 0 T: 18978 P: 391 V: 23.22
129,C: 0 T: 19079 P: 400 V: 23.11
130,C: 0 T: 19180 P: 400 V: 23.33
131,C: 0 T: 19281 P: 400 V: 23.55
132,C: 0 T: 19382 P: 400 V: 23.69
133,C: 0 T: 19483 P: 400 V: 23.82
134,C: 0 T: 19584 P: 400 V: 23.86
135,C: 0 T: 19685 P: 400 V: 23.93
136,C: 0 T: 19786 P: 400 V: 23.91
137,C: 0 T: 19887 P: 400 V: 24.04
138,C: 0 T: 19988 P: 400 V: 24.15
139,C: 1 T: 20089 P: 397 V: 24.08
140,C: 1 T: 20190 P: 387 V: 24.29
141,C: 1 T: 20291 P: 377 V: 24.42
142,C: 1 T: 20392 P: 367 V: 24.48
143,C: 1 T: 20493 P: 357 V: 24.44
144,C: 1 T: 20594 P: 347 V: 24.65
145,C: 1 T: 20695 P: 336 V: 24.50
146,C: 1 T: 20796 P: 326 V: 24.67
147,C: 1 T: 20897 P: 316 V: 24.59
148,C: 1 T: 20998 P: 306 V: 24.59
149,C: 1 T: 21099 P: 296 V: 24.62
150,C: 1 T: 21200 P: 286 V: 24.58
151,C: 1 T: 21301 P: 276 V: 24.33
152,C: 1 T: 21402 P: 266 V: 24.25
153,C: 1 T: 21503 P: 256 V: 24.24
154,C: 1 T: 21604 P: 246 V: 24.10
155,C: 1 T: 21705 P: 236 V: 23.72
156,C: 1 T: 21806 P: 226 V: 23.70
157,C: 1 T: 21907 P: 216 V: 23.40
158,C: 1 T: 22008 P: 206 V: 23.14
159,C: 1 T: 22109 P: 195 V: 22.92
160,C: 1 T: 22210 P: 185 V: 22.62
161,C: 1 T: 22311 P: 175 V: 22.20
162,C: 1 T: 22412 P: 165 V: 21.93
163,C: 1 T: 22513 P: 155 V: 21.60
164,C: 1 T: 22614 P: 145 V: 21.17
165,C: 1 T: 22715 P: 135 V: 20.86
166,C: 1 T: 22816 P: 125 V: 20.56
167,C: 1 T: 22917 P: 115 V: 20.05
168,C: 1 T: 23018 P: 105 V: 19.53
169,C: 1 T: 23119 P: 95 V: 19.20
170,C: 1 T: 23220 P: 85 V: 18.74
171,C: 1 T: 23321 P: 75 V: 18.34
172,C: 1 T: 23422 P: 65 V: 18.17
173,C: 1 T: 23523 P: 54 V: 17.79
174,C: 1 T: 23624 P: 44 V: 17.13
175,C: 1 T: 23725 P: 34 V: 17.34
176,C: 1 T: 23826 P: 24 V: 17.12
177,C: 1 T: 23927 P: 14 V: 16.75
178,C: 1 T: 24028 P: 4 V: 16.86
179,C: 1 T: 24129 P: -6 V: 17.16
180,C: 1 T: 24230 P: -16 V: 17.08
181,C: 1 T: 24331 P: -26 V: 17.47
182,C: 1 T: 24432 P: -36 V: 17.58
183,C: 1 T: 24533 P: -46 V: 17.93
184,C: 1 T: 24634 P: -56 V: 18.39
185,C: 1 T: 24735 P: -66 V: 19.01
186,C: 1 T: 24836 P: -76 V: 19.29
187,C: 1 T: 24937 P: -87 V: 20.04
188,C: 1 T: 25038 P: -97 V: 20.77
189,C: 1 T: 25139 P: -107 V: 21.35
190,C: 1 T: 25240 P: -117 V: 22.08
191,C: 1 T: 25341 P: -127 V: 22.67
192,C: 1 T: 25442 P: -137 V: 23.44
193,C: 1 T: 25543 P: -147 V: 23.86
194,C: 1 T: 25644 P: -157 V: 24.53
195,C: 1 T: 25745 P: -167 V: 25.14
196,C: 1 T: 25846 P: -177 V: 25.28
197,C: 1 T: 25947 P: -187 V: 26.02
198,C: 1 T: 26048 P: -197 V: 26.59
199,C: 1 T: 26149 P: -207 V: 26.75
200,C: 1 T: 26250 P: -217 V: 27.33
201,C: 1 T: 26351 P: -228 V: 27.60
202,C: 1 T: 26452 P: -238 V: 27.99
203,C: 1 T: 26553 P: -248 V: 28.11
204,C: 1 T: 26654 P: -258 V: 28.63
205,C: 1 T: 26755 P: -268 V: 28.76
206,C: 1 T: 26856 P: -278 V: 28.91
207,C: 1 T: 26957 P: -288 V: 29.12
208,C: 1 T: 27058 P: -298 V: 29.38
209,C: 1 T: 27159 P: -308 V: 29.48
210,C: 1 T: 27260 P: -318 V: 29.80
211,C: 1 T: 27361 P: -328 V: 29.89
212,C: 1 T: 27462 P: -338 V: 30.02
213,C: 1 T: 27563 P: -348 V: 30.12
214,C: 1 T: 27664 P: -358 V: 30.43
215,C: 1 T: 27765 P: -369 V: 30.30
216,C: 1 T: 27866 P: -379 V: 30.49
217,C: 1 T: 27967 P: -389 V: 30.59
