Timestamp,Data
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 43
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 42
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 42
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 42
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 39
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 40
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 34
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 48
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 36
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 43
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 39
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 34
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 48
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 39
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 38
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 41
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 34
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 48
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 34
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 44
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 43
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 39
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 42
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 35
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 42
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 46
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 38
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 43
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 34
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 46
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 41
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 35
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 45
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 36
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 40
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 44
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 35
2025-01-23 16:03:35,C: 0 T: 71092 P: -1 V: 44
